# Simulated random data file for batch processing
# timestamp: 2020-04-17 09:22:39
# JCS
# ------------------------

"var_x","var_y"
0.241899639135227,0.864309279480949
0.714775748550892,0.344190092757344
0.587779429275542,0.891026554396376
0.267091006040573,0.311258547240868
0.181020316900685,NA
0.791773242643103,0.45294146402739
0.165819841902703,0.0702670775353909
0.568556891055778,0.76133258943446
0.584390024654567,0.489018866559491
0.918650856008753,NA
0.34133135760203,0.81748615577817
0.792662598658353,0.0115049928426743
0.440195844275877,0.736597399460152
0.351473741000518,0.548809654312208
0.323590329615399,0.116758183110505
0.213542480720207,0.555582191329449
0.573183978442103,0.84525478282012
0.587835614569485,0.0248862542212009
0.285909101599827,0.308864834252745
0.338004180695862,0.295871548354626
0.724764672573656,0.765075592556968
0.408888030797243,0.270169455558062
0.703009250108153,0.248359070159495
0.111069926526397,0.712689395295456
0.391265467973426,0.616734324255958
0.743390332674608,0.520281018922105
0.345604327972978,0.0154093708842993
0.892543329624459,0.218806201824918
0.42057787347585,0.67912030313164
0.623814999125898,0.443166632205248
0.159435095265508,0.834428635891527
0.44785483321175,0.907839539693668
0.666194589110091,0.732449804665521
0.179687517462298,0.517334960633889
0.59196643345058,0.563742108177394
0.763669872190803,0.171372812008485
0.12832353473641,0.15294820186682
0.7509400092531,0.336112811695784
0.108266997383907,0.980734917102382
0.509844462387264,0.895850945496932
0.571684707421809,0.794916986022145
0.173442502738908,0.500711314380169
0.693618007004261,0.751081596128643
0.386424704920501,0.584864877630025
0.167363895568997,0.422685224562883
0.589758204529062,0.35765789099969
0.498714966699481,0.99868824519217
0.608704586047679,0.672231399687007
0.577430266188458,0.697346933884546
0.646377670578659,0.963471913011745
0.166642122436315,0.61457626032643
0.184037845814601,0.611034028232098
NA,0.539474645862356
0.105256007285789,0.489469705382362
0.320375439710915,0.19245165027678
NA,0.819632405880839
0.421998014906421,0.0831593135371804
0.513231933815405,0.285717020276934
0.106711626518518,0.691685868194327
0.907278101658449,0.676813818747178
0.477658559568226,0.624258439522237
0.807459593284875,0.7393327455502
0.825478496495634,0.390165493357927
0.9959935573861,0.183585979277268
0.966545281931758,0.311034615617245
0.43173867277801,0.340190636226907
0.526132921921089,0.280145000433549
0.118802320910618,0.109797124518082
0.900866017211229,0.211549232248217
0.895275435876101,0.667713650036603
0.677321867318824,0.638918977463618
0.00876382132992148,0.128915007459
0.143551105633378,0.616647025803104
0.191517994273454,0.78673136443831
0.513269314542413,0.630091679049656
0.702945156721398,0.724953114287928
0.41321083647199,0.226007920689881
0.108854056335986,0.280167031101882
0.164544283412397,0.796444763895124
0.965651037171483,0.727666966617107
