# Simulated random data file for batch processing
# timestamp: 2020-04-17 09:22:39
# JCS
# ------------------------

"var_x","var_y"
0.115508369170129,0.914952490944415
0.521545162657276,0.71940603479743
0.43666195590049,0.594527357723564
0.469055415829644,0.0695328479632735
0.550648351432756,NA
0.0993112088181078,0.344885235885158
0.44533744524233,0.514143015723675
0.0663988161832094,0.0313136230688542
0.511389258317649,0.44026081264019
NA,0.186814786167815
0.0937621660996228,0.196047604782507
0.38102105492726,0.417775769717991
0.732988149626181,0.824933965224773
0.183680819347501,0.271019722800702
NA,0.606298058992252
0.947426488390192,0.129637598292902
0.329081126023084,0.485012064222246
0.713352196151391,0.398739852476865
0.643419504864141,0.504378541372716
0.302274253452197,0.962192215025425
0.785639185225591,0.0789926294237375
0.266257125418633,0.796078253537416
0.987730957567692,0.563931820448488
0.560603501973674,0.940147893270478
0.949157419614494,0.287143857218325
0.390235828235745,0.315765971085057
0.601435918593779,0.954484496032819
0.746914976974949,0.834270286140963
0.581327137770131,0.59484880277887
0.974610665114596,0.95214393385686
0.701014194171876,0.584340660367161
0.210962446872145,0.5021880955901
0.876721882028505,0.58933178987354
0.156484872335568,0.139433015370741
0.397340964293107,0.231633685296401
0.208644018974155,0.767547163879499
0.339261747198179,0.678370213834569
0.534411618253216,0.937984212301672
0.769508485682309,0.252652620431036
0.0822590303141624,0.520085537573323
0.26808869629167,0.0783939284738153
0.829824334243312,NA
0.643714115023613,0.119633988011628
0.435874064918607,0.256567012984306
0.38078802311793,0.0535004856064916
0.474359934683889,0.234254082432017
0.66649772436358,NA
0.0795052945613861,0.441870359471068
0.67416879022494,0.122528723906726
0.739439745433629,0.995343452319503
0.228614283725619,0.478166174376383
0.222913178149611,0.084825397701934
0.825608190381899,0.488708725431934
0.150165620492771,0.445676615461707
0.0092216064222157,0.994717990746722
0.969452248420566,0.32415478490293
0.748150848085061,0.648366548120975
0.590823775622994,0.948674174258485
0.319789972389117,0.283387799048796
NA,0.287720469757915
0.189859524136409,0.0993962809443474
0.116355867590755,0.751309182727709
0.855512492824346,0.0673891673795879
0.39811000530608,0.620885295560583
