# Simulated random data file for batch processing
# timestamp: 2020-04-17 09:22:39
# JCS
# ------------------------

"var_x","var_y"
0.658924753777683,0.99991569085978
0.0535326735116541,0.826763364486396
0.0999252612236887,0.0448157109785825
0.0741226188838482,0.20469221030362
0.128171842545271,0.17492269910872
0.192942775320262,0.387604139279574
0.261208742158487,0.0446869325824082
0.705251513514668,0.715858954703435
0.481164269614965,0.82700654072687
0.724396436940879,0.757722346344963
0.450200332095847,NA
NA,0.497004068689421
0.468905366491526,NA
0.656354370992631,0.699320385465398
0.391504087718204,0.432477975729853
0.144764469470829,0.0691326390951872
0.634113476844504,0.818607402499765
0.29310003016144,0.554458782076836
0.05170041997917,0.679337680339813
0.665513202082366,0.500045070424676
0.40888305217959,0.92544645932503
0.345037995139137,0.0116741037927568
0.716600843705237,0.6306692736689
0.673256051260978,0.147997721564025
0.575842811726034,0.787449531024322
0.720783832017332,0.456937947776169
0.765136132948101,0.769393344875425
0.0215283504221588,0.153245826484635
0.48929364583455,0.986641274997965
0.417699411511421,0.511810787022114
0.497353077167645,0.914795649936423
0.117349880514666,0.0582535343710333
0.624181735562161,0.876505516469479
0.724169056629762,0.381934804376215
NA,NA
0.847699040547013,0.0129617936909199
0.00526067521423101,0.0167608289048076
0.468142078258097,0.951547496952116
0.501079904614016,0.0683321135584265
0.59234919026494,0.977886485867202
0.209735038457438,0.120800376869738
0.0622698056977242,0.258167618652806
0.200463200220838,0.21109021641314
0.103533548535779,0.511559402104467
0.471248901914805,0.232233730144799
0.464117004070431,0.886778622865677
0.061695943120867,0.73097619228065
0.20451946486719,0.422985080862418
0.539681020891294,0.448548189364374
0.390864527085796,0.669502121629193
0.337054724106565,0.301376105286181
0.597342643653974,0.760394501499832
0.36712849047035,0.69119530566968
0.182156962808222,0.310781959677115
0.868307834491134,0.749238906195387
0.820523286471143,0.197819255525246
0.322901190724224,0.69994200905785
0.704624290112406,0.170705276308581
NA,0.921036969637498
0.640755038475618,0.44862999767065
