# Simulated random data file for batch processing
# timestamp: 2020-04-17 09:22:39
# JCS
# ------------------------

"var_x","var_y"
0.532068770145997,0.726567747304216
0.232849164865911,0.131645520916209
0.651972714811563,0.575391437159851
0.216692324727774,0.697230864781886
0.805932938121259,0.732158942846581
0.959431786090136,0.844480524770916
0.224488191772252,0.681323047960177
0.160284253768623,0.419734287308529
0.943762810435146,0.436796680092812
0.870005070697516,0.105711837299168
0.480806779116392,0.0696902533527464
0.625123453792185,0.391092994483188
0.282344233011827,0.944528613705188
0.755802440689877,0.50948800612241
0.411186340497807,0.381550357909873
0.465445207897574,0.740431579062715
0.72935378132388,0.6957516472321
0.623527732677758,0.937740259571001
0.340951472753659,0.484715844737366
0.0293939355760813,0.560741617809981
0.214419476455078,0.0318511265795678
0.0411042240448296,0.47558611095883
0.161847532261163,0.239689404610544
0.345091988099739,0.613508549518883
0.354443469783291,0.763845266075805
0.802968791918829,0.880217379424721
0.0400141011923552,0.687054223148152
0.819062013877556,0.724440302234143
0.714405200909823,0.200023048790172
0.363691827049479,0.92407550686039
0.17119016754441,0.901921681128442
0.444449089001864,0.878991229692474
0.0320808854885399,0.833649754524231
0.484194136690348,0.808381597744301
0.383373813936487,0.964896093122661
0.385972461197525,0.353371072327718
0.704047249862924,0.269430278101936
0.316511820303276,0.225163380848244
0.545513373333961,0.999204902444035
0.0319576316978782,0.138321442063898
0.434256318258122,0.867255438817665
0.59070692374371,0.488067110767588
0.00835288781672716,0.185300526209176
0.791160054737702,0.912601344287395
0.537709067342803,0.414438508916646
0.330517772585154,0.90614948887378
0.613608222454786,0.634513997472823
0.785126676782966,0.255348760168999
0.515278472332284,0.539495308883488
0.482550758402795,0.597372226184234
0.55444565648213,0.401575773954391
0.288476562593132,0.663176795002073
0.649892310611904,0.726858007023111
0.323471069568768,0.145515320589766
0.169809432933107,0.424419368850067
0.619908174499869,0.451797999441624
0.392402230994776,0.895331118023023
0.733040529303253,0.325533575145528
0.682634167606011,0.183983099646866
0.750947791850194,0.508190972497687
0.289986955467612,0.359179885359481
0.141191764967516,0.425710786832497
0.519051026320085,0.365542029263452
0.429769967216998,0.130855600582436
0.117727499455214,0.173566746758297
0.618033804697916,0.0542794114444405
0.679063991643488,0.673374788369983
0.988437382038683,0.396930085029453
0.815525582525879,0.42354860692285
