# Simulated random data file for batch processing
# timestamp: 2020-04-17 09:22:38
# JCS
# ------------------------

"var_x","var_y"
NA,0.818018719088286
0.667504814686254,0.956849538953975
0.331563078798354,0.465507036074996
0.0866443403065205,0.677159518701956
0.736155771650374,0.687075632158667
0.350993809523061,0.0839225777890533
0.571818149182945,NA
0.321520382072777,0.445332365809008
0.744896715739742,0.859485680004582
0.563511101761833,0.669911259552464
0.563113061711192,0.427892938256264
NA,0.68283068225719
0.565143448766321,NA
0.592038840521127,0.943925296422094
0.791664463002235,NA
0.238842784892768,0.909759778995067
0.514256007270887,0.302511362126097
0.0461851593572646,0.324517375556752
0.562826444860548,0.936255473643541
0.0704941297881305,0.110286594368517
0.836716459132731,0.148872919613495
NA,0.21474016434513
0.0553870047442615,0.67414356674999
0.12620778218843,0.180989973479882
0.229721791110933,0.707030347781256
0.632262433646247,0.0283773054834455
0.911039833910763,0.435871685156599
0.682876527076587,0.0810735682025552
0.70510421670042,0.377090704627335
0.481310658389702,0.595400287536904
0.76881051226519,0.567763300146908
0.661780156195164,0.291116952896118
0.0446471907198429,0.615086058387533
0.295556595316157,0.154162334976718
