# Simulated random data file for batch processing
# timestamp: 2020-04-17 09:22:39
# JCS
# ------------------------

"var_x","var_y"
0.510239341994748,0.860550930257887
0.102039522957057,0.208808540133759
0.0111784925684333,0.217932002618909
0.659286949550733,0.0937065989710391
0.988343066303059,0.278926911065355
0.406496686628088,0.137121463660151
NA,0.614338756771758
0.410393510246649,0.710608023451641
0.19808904430829,0.721998102962971
0.0129426955245435,0.551791038829833
0.569962556706741,0.484540451085195
0.32456736988388,0.835397456539795
0.381886150455102,0.0197428800165653
0.0431554068345577,0.447876526741311
0.16300967684947,0.231788508361205
0.286152155837044,0.662341834278777
0.448399062501267,0.801899570273235
0.751045035431162,0.947279833490029
0.712974254973233,0.767920481041074
0.992997155059129,NA
0.180361120495945,0.540812709601596
NA,0.226727931760252
0.981862109154463,0.959793919464573
0.583222836023197,0.0859808858949691
0.15488375723362,0.95625736983493
0.444864900317043,0.132705522468314
0.0846700542606413,0.145557056646794
0.677418342325836,0.355081216897815
0.582988175097853,0.684624193701893
0.656442833598703,0.117146702250466
0.608196323737502,0.677869597217068
0.635492417961359,0.841858219122514
0.723718667402864,NA
0.317743130493909,0.368502219440416
0.947504012379795,0.167353379772976
0.0595130189321935,0.125806627329439
0.489515619119629,0.725936915492639
0.433252073125914,0.0607211256865412
0.987691483227536,0.154834289336577
0.678965328261256,0.689909261185676
0.286073761759326,NA
0.482723733177409,0.424539733445272
NA,0.636216085404158
0.341937757097185,0.472347173141316
0.31428939383477,0.951395578682423
0.673694219905883,0.945765216369182
1.00939068943262e-05,0.632358363596722
0.306543934857473,0.649609722197056
0.460138692287728,0.448184326756746
0.227859375532717,0.720366544555873
0.674860297935084,0.781474775401875
