# Simulated random data file for batch processing
# timestamp: 2020-04-17 09:22:38
# JCS
# ------------------------

"var_x","var_y"
0.220721174729988,0.777673439355567
0.746583534404635,NA
0.355432534357533,0.761156228138134
0.351016666507348,0.517006855225191
0.644789655692875,0.342227693879977
0.732391433324665,0.89816862414591
0.504675157601014,0.465986316092312
0.708987579215318,0.940427388995886
0.927945599425584,0.90026513277553
0.955709635047242,0.162710080388933
0.441358114592731,0.770409728167579
0.719786558533087,0.369093540124595
0.609093939419836,NA
0.144186276244,0.498446905286983
0.0691428116988391,0.251259148819372
NA,NA
0.113593172980472,0.634942482924089
0.85916785732843,0.953267405973747
0.829419744433835,0.867847291752696
0.254196115070954,0.0837559271603823
NA,NA
0.650044721085578,NA
0.596392483916134,0.26239018747583
NA,0.877370773116127
0.728001679526642,0.889220315497369
0.580936512444168,0.959548745537177
0.334729687310755,0.605512434849516
NA,0.571680263383314
0.37257903534919,0.864400117192417
NA,NA
NA,0.190923701738939
0.581627367995679,0.488004016457126
0.156826413236558,0.83521370543167
0.0456018738914281,0.885730438632891
0.790838134242222,0.835785661125556
