# Simulated random data file for batch processing
# timestamp: 2020-04-17 09:22:39
# JCS
# ------------------------

"var_x","var_y"
0.305687768384814,0.255700422683731
0.376568532083184,0.239614214748144
0.384663293836638,NA
0.55550288152881,0.862709653796628
0.775727499974892,0.311244145501405
0.813188795931637,0.565786062041298
NA,0.282376711722463
0.169121885672212,0.877895893296227
0.198861482553184,0.00786830973811448
0.169216593028978,0.360000644344836
0.770033551612869,0.389012599829584
0.692287389189005,0.994907391490415
0.526912380475551,0.784309048671275
0.00994638749398291,0.645987518830225
0.455781730823219,0.22835867293179
0.585058614145964,0.887696971651167
0.7546469590161,0.63349697785452
0.636191408382729,0.379212026717141
0.86980268615298,0.79816563683562
0.256599270971492,0.574011327698827
0.978131148731336,0.360395960742608
NA,0.414196630241349
0.314043148886412,0.10896507371217
0.667503216769546,0.544634424848482
0.979874111479148,0.846013441449031
0.792879354674369,0.196104614296928
0.0729465107433498,0.779130420414731
0.694066352210939,0.854999959468842
0.498966184444726,0.675982684129849
0.0280444843228906,0.424913420109078
0.435029524378479,0.689266651403159
0.946006059646606,0.56983225629665
0.351709042210132,0.33900133240968
0.686089067487046,0.469016429502517
0.193260822212324,0.995427792659029
0.803278588922694,0.104660199256614
0.732168249553069,0.48813277692534
0.827127835480496,NA
NA,0.859396570362151
0.433620620984584,0.213232258567587
0.989313440397382,0.617418408859521
NA,NA
0.36389093613252,0.505645735422149
0.121792775811628,0.16914825187996
0.36342583107762,0.730767310829833
0.703739823773503,0.10724595701322
0.938841374358162,0.661609443137422
0.408457037992775,0.494628166779876
0.362125130370259,0.654254090040922
NA,NA
0.200740522937849,0.245661151595414
0.354962348705158,0.516166575718671
0.511724359123036,NA
0.730500505538657,0.435743438778445
