# Simulated random data file for batch processing
# timestamp: 2020-04-17 09:22:39
# JCS
# ------------------------

"var_x","var_y"
0.225170159246773,0.297431177925318
NA,0.0192488201428205
0.403925420250744,0.746278296923265
0.254177485127002,0.549768786877394
0.833747840952128,0.81041754828766
0.403803417691961,0.273126203333959
0.531023665331304,0.0655847166199237
0.42475877283141,0.533670669188723
0.788754023378715,0.128630021587014
0.164885399630293,0.571772869676352
0.848136655054986,0.343540074303746
NA,0.155902663245797
0.996155025437474,0.101325886324048
0.938795577269047,0.241982629522681
0.713752786396071,0.333274306030944
0.727654456859455,0.624130502343178
0.807999168522656,0.0390665421728045
0.32192539749667,0.893496901495382
0.11844770424068,0.334467963315547
0.217159414896742,0.269649674883112
0.942576446803287,0.963629502803087
0.84582025045529,0.410682421177626
0.874118757201359,0.429868437582627
0.39645584882237,0.703018886037171
0.836494547314942,0.119834604440257
0.893569576088339,0.55073556303978
0.26943414658308,0.106701230164617
0.850255094235763,0.564371786080301
0.324572494486347,0.0333759833592921
0.642318916041404,0.51285764365457
0.847458757227287,0.218180261552334
0.813774292124435,0.8784004971385
0.394637119490653,NA
0.374255151953548,0.571449220879003
0.20509879803285,0.059861107962206
0.547212013974786,0.47181212506257
0.370309026679024,0.616762965684757
0.109577435301617,0.249649846926332
0.100578892044723,0.266184925567359
0.352019170066342,0.874678711872548
0.608227052725852,0.129316373495385
0.145272274501622,0.510731323622167
0.470427424181253,0.208080815151334
0.0630209248047322,0.0860708609689027
0.975730042438954,0.41681545204483
0.245680661406368,0.0570595713797957
0.916813149815425,0.311118705430999
0.335611140122637,0.371983769116923
0.390395662980154,0.268538285512477
0.18995212810114,0.368948560440913
0.475516241276637,0.609019343741238
0.803753599058837,NA
0.560804514447227,0.951789759565145
0.88158117653802,0.87429257389158
0.452422084985301,0.808065271703526
0.127843196969479,0.285277240211144
0.927926503820345,0.71287709637545
0.782524035545066,0.832789174746722
0.0203622251283377,0.43275930499658
0.383663838729262,0.512231074506417
0.939061330165714,0.293602127116174
0.531636217376217,0.260799012379721
NA,0.971338609466329
0.063850088743493,0.528436765540391
0.868700583698228,0.92455397429876
0.676977381110191,0.47916515218094
0.533902620431036,0.658688866999
0.0075359083712101,NA
0.78310037497431,0.17336526629515
0.634187938179821,0.731213093269616
0.440914599457756,0.641181152313948
0.813243134878576,0.537096611224115
0.499966813484207,0.592059394111857
0.946516499388963,0.0263470113277435
0.961435714969411,0.654930770630017
0.0540898889303207,0.816735544241965
0.107047355733812,0.156925784889609
0.912628431804478,0.896606302121654
0.62355848425068,0.741964007960632
0.117212667129934,0.782993013272062
0.0765934560913593,0.132219866849482
0.633271262980998,0.600766360992566
0.668291167123243,0.0768523432780057
0.071264891885221,0.780537350103259
0.877715527079999,0.841047569178045
0.915432675275952,0.872147896327078
0.686496228212491,0.341422423487529
0.782110063126311,0.637455452000722
0.259085746016353,0.424357663840055
0.188570734346285,0.968475221656263
0.754734628601,0.828962211962789
