# Simulated random data file for batch processing
# timestamp: 2020-04-17 09:22:39
# JCS
# ------------------------

"var_x","var_y"
0.436358786653727,0.764886594610289
0.857973169535398,0.0215964785311371
0.634455281076953,0.244322902755812
0.841533161466941,0.540746943559498
0.949999952223152,0.154323145980015
0.738216046011075,0.95226814574562
0.389817565912381,0.319904987001792
0.387918155873194,0.879475044086576
0.497047082288191,NA
0.918464848073199,0.506307334173471
0.927590404637158,0.428271036362275
0.969518191413954,0.410908529534936
0.0478596668690443,0.778179261134937
0.56050222646445,0.142460973933339
0.231267250841483,0.273338377708569
0.166500469204038,0.789181401953101
0.193702130811289,0.410795742413029
0.480467393295839,0.735504006035626
0.433735873084515,0.939587699947879
0.751346715725958,0.226567926350981
0.763647925807163,0.08781703771092
0.756778787123039,0.141202661441639
0.0724945326801389,0.198477766709402
0.449078780831769,0.455217070877552
0.67617379873991,0.826855421299115
0.37633540504612,0.930600930703804
0.709266122430563,0.809196736197919
0.678197664441541,0.163737619528547
0.482178095262498,0.957619371591136
0.399600037140772,0.974444641498849
NA,0.56687267171219
0.778040004894137,0.565603567054495
0.834695840021595,0.214350703172386
0.0463874826673418,0.0475940806791186
0.751262200763449,0.0674455335829407
0.680187761550769,0.434905590955168
0.800424765795469,0.205620924476534
0.125616254517809,0.362923631677404
0.920842210296541,0.189207597635686
0.482460220344365,0.382156599313021
0.156524107092991,0.429481375496835
0.290181815857068,0.255880742799491
0.622383211040869,0.508153098402545
0.0152769815176725,0.406038780463859
0.024321325821802,0.0292649825569242
0.927536001428962,0.212147266836837
0.501651020022109,0.973422198789194
0.931817759759724,0.972736665047705
0.207353486912325,0.59296267060563
0.255981008755043,0.425493548391387
0.476128889713436,0.70543571957387
0.0580360405147076,0.563988829962909
0.0264781746082008,0.752854667138308
0.00805169716477394,0.233826356939971
0.265039169462398,0.149602002929896
0.733014742145315,0.235262653790414
0.655330098699778,0.733120317338035
0.717838095501065,0.756318627391011
0.485256331739947,0.744455285137519
0.223559043370187,0.962196982232854
0.246992001542822,0.82271598954685
0.00787226483225822,0.125004033558071
