# Simulated random data file for batch processing
# timestamp: 2020-04-17 09:22:39
# JCS
# ------------------------

"var_x","var_y"
NA,0.0745213297195733
0.330203556455672,0.0823854119516909
NA,0.56667559989728
0.091024240013212,0.465357045875862
NA,0.318277396261692
0.572602271335199,0.295694265747443
0.700539419427514,NA
0.757098707603291,0.907924161059782
0.140776987653226,0.00985219096764922
0.852281662169844,0.309281616471708
0.65430108574219,NA
0.870403820648789,NA
0.602931541390717,0.46591191412881
0.244017652934417,0.875366765540093
0.328585132956505,0.430101132486016
0.31006647227332,0.374585981480777
