# Simulated random data file for batch processing
# timestamp: 2020-04-17 09:22:39
# JCS
# ------------------------

"var_x","var_y"
0.483758729882538,0.389189247740433
0.171593578997999,0.136673029279336
0.425923134898767,0.05656494689174
0.554151760879904,0.346967663383111
0.373774538515136,0.635686242720112
0.126334314467385,0.943093315232545
0.687491911230609,0.334568532416597
0.565026012947783,0.317868165671825
0.568271676078439,0.688365133712068
0.970330868149176,0.0449531218037009
0.14647413813509,0.629117466276512
0.375555099453777,0.120896570617333
0.137280350085348,0.390062177088112
0.186396703124046,0.292201040778309
0.639346580486745,0.698720519896597
NA,0.73745086719282
0.609824100276455,0.738276982679963
0.458655895665288,0.499060115078464
NA,0.340379077708349
0.758023444795981,0.0775340956170112
0.758525691693649,NA
0.432366865454242,NA
0.0256165626924485,0.39442030643113
0.53367430716753,0.00532883172854781
0.650540185393766,0.0598884453065693
0.531974426470697,0.233664460713044
0.555984411854297,0.421459895791486
0.160370213678107,0.628134317463264
0.0957325908821076,0.631352237891406
0.955066429916769,0.0563320370856673
0.526466532843187,0.42494776379317
0.662369822151959,0.519157514208928
0.612197450827807,0.85941365477629
0.724052956094965,NA
0.809626364614815,0.379084754502401
0.17222423106432,0.483097445219755
0.190772168105468,0.23278446123004
0.582248669117689,0.867431684629992
NA,0.168117403518409
0.948823721380904,NA
NA,0.351215070812032
0.77996897068806,0.287061460781842
